maquina,tipo_rotura,cantidad,fecha
GLOBAL,Interferencia entre hilos,34.0,20260915
GLOBAL,Moña,4.0,20260915
GLOBAL,Hilos sueltos,13.0,20260915
GLOBAL,Moña,3.0,20260915
GLOBAL,Cola o reserva,3.0,20260915
GLOBAL,Moña,1.0,20260915
GLOBAL,Hilos sueltos,1.0,20260915
